id,text,political_pred,political_gold
fas_833e010c5338d434c746af77900d828d,صرف تجاوز اسرائیل به ایران و ترور فرماندهان نظامی و دانشمندان هسته ای، و پاسخ بسیار ضعیف ایران به تجاوز آمریکا در فردو باعث ریزش ۳۰٪ در حامیان نظام جمهوری اسلامی میشه این واقعیتی بسیار جدی و خطرناک است این ریزش فقط با ساخت بمب_اتم بازسازی خواهد شد و اگر این اتفاق نیافته منجر به سقوط میشه,1,1
fas_83a0fb4860190703921dc6bba669a997,ایشون مدافع اعدام نکردن خمینی بود؟,1,1
fas_851d595e8a4728ed8807e3856baaf3e4,ترامپ همونه که برنامه های روسیه رو مو به مو اجرا کرد,1,1
fas_8533a6adecbc69d310f637227f347f3d,در مورد ترامپ خونده. البته میشه در وصف ضدانقلاب ها یا معاند ها هم باشه,1,1
fas_85a792b08501775ba72bdd9273f86ed4,يعنى اين مى خواسته كسى را ترور كنه؟ عجب! كم مونده بنده خدا در بزنه بگه خانم هستين؟ آمدم بكشمتون,1,1
fas_860935652c7788d014e480d972338816,وسط جنگ و صیانت و هالک بازیاتون اصلا حواستون به شبکه اجتماعی ترامپ Trust Social هست؟!    الحق که این روسها خیلی حیله‌گر و مارمولکن.,1,1
fas_8635c42093bbe77e171f7511dfe3c03e,مطمئنم دارن یه ماله‌ای میکشن و میگن اصلا روش از پا درآوردن آخوند همینه. اینا دلیلشون برای عاشق ترامپ بودن هیچ ربطی به آخوند و آزادی بیان و فلان نداشت و نداره.,1,1
fas_8646fdbabd8635ba0a05e88b0ae564fc,و دیگه نمیشد برای چندین دهه، برای ملت ایران روضهٔ عدم آزادی بیان روشنفکران و شاعران در زمان ساواک خواند!,1,1
fas_86754b511f28c85e7cbe64ba212db174,تحت حکومت دیکتاتوری البته که سانسور و خودسانسوری نهادینه شده!,1,1
fas_8679cf4c77e2cf471f20d9821bea20a7,طبق نظر بزگان اختلاس و رانت و پولشویی حرام نیست ؟؟؟؟؟بخندم یا گریه کنم به این حماقت،انگار دارن با بچه ۵ساله حرف میزنن,1,1
fas_86f3e881782075b82085239de13906b0,خیلی دوستان مشروطه خواه هم هستند. لابد سرشان شلوغه چک نمیکنند تو تایم لاین شون چه خبره.,1,1
fas_875a491aba8c6de9f5bda88c4427c62e,واقعا شانس آوردیم که که دوره ترامپ یک رئیس جمهور با ابهت به نام حسن روحانی داشتیم,1,1
fas_883883676feabe2ce7a8546e58fc88c0,قربون دهنت.  مجاهد کورکور رو اعدام کردن، یک زن رو به خاطر قاچاق مواد مخدر اعدام کردن در حالیکه واضح بود بی‌گناه. کلا تو سال ٢٠٢۴ مثل برگ درخت آدما رو انداختن، ندیدم اینجا کسی چیزی بگه. الان یادشون افتاده ایرانی هم وجود داره.,1,1
fas_88a2e5ecd2b860e557311ee4d01491ac,یارو فک و فامیلش لابد از این گشت ارشادی فاطی کاماندو‌. از ترس تو گونی رفتن,1,1
fas_89bc0c8dd25510be67e5af3c2055ca9e,به عنوان یک ایرانی از اعدام قاتل هموطنانم حمایت میکنم,1,1
fas_8a1676236ed056b5f6e2cb664ee7832b,ترامپ برا ۲۰۲۴ میاد. ما هم تا اون موقع جاده رو آسفالت میکنیم بقیش دست عمو ترامپه.,1,1
fas_8b9f074f1fa1522d72532fda767d023b,اون برج ساز و رانت خوهر توی شورای عالی امنیت ملی صحنه گردان است,1,1
fas_8d2349177e1f2617804960637fe3ea37,اگر مدعی آزادی بیان هستید به منتقد تریبون دهید,1,1
fas_8d6129983e51ff43d6397d785e8d7fd4,خامنه ای اعدام باید گردد.  #مهسا__امینی,1,1
fas_8dc254fac38f59e8ef9435b0d200c03e,تو هم از این تورم ها و رانت ها  شکم گنده و زباندار شدی,1,1
fas_8e0cbff41b2b24d76192d7f12e461a15,بی‌غیرتی نسبت به ایران و خلیج فارس، امری شخصی نیست/حمایت از «جزایر سه‌گانه» هم‌زمان با «بوسه‌زنی بر ابی» دغل‌کاری است حتّی اگر ویدئوی آقای رضا رشیدپور و دخترش و نیز تصاویر خانم هلن رشیدپور با ابراهیم حامدی ( ابی) مهشید (حامدی) برومند -که در اینستاگرام عمومی خانم هلن، به‌ترتیب قریب پنج و حدوداً نیم…,1,1
fas_8e24318e3304d6a4d699e5352ddd7f3e,تو که عددی نیستی به رهبر مفعولت بگو از رهبر متجاوزش اجازه بگیره بعد اگر جرات داره یه رفراندوم بگذاره,1,1
fas_8e85993cf62c476583445e16df374ed3,اشتباه کردن، باید میگفتن ۱۴۰۴ باید بین بذرپاش و رییسی باید به بذرپاش رای بدیم تا میراث مشروطه رو حفظ کنیم.,1,1
fas_8eb607793e16750c88b9f25ba36d566a,اگه بفهمی چه جوری سلاح و مهمات به غزه ای که دور تا دور محاصره هست می فرستیم  مسلمانی ز سر گیری🤣,1,1
fas_8efe82d5afe7511fec5331628ccdd18a,برو آمریکا ببین چوب تو آستینت میکنند یا نه بعدش دوگانه نباش با حجاب بی حجاب همه ناموس کشورتند,1,1
fas_8f09021a0a6f963a16c1b583a5dd8eb9,من موندم مگه قانون حجاب تصویب شد که اصفهان چند ماهه جریمه نقدی گذاشته برای بی حجابی مگه میشه انقد بی در و پیکر باشه هر شهری برای خودش قانون داشته باشه؟,1,1
fas_8f1d2507e2a15a9db412a91852325b87,اخرین باری که یه فرمانده سپاه تهدید کرد توسط ترامپ تبدیل به کتلت شد,1,1
fas_8f33420c7d128c8bf4eab15027b9df18,بد نی دیگه یه مشت رانت خوار فاسدن. مگر این مملکت. کم جوان بااستعداد داره یه مشت لمپن کار بدن,1,1
fas_8fdd3808533eec335c35e504ef8f737c,گلوبالها و مردم اوباش ضد جنگی که تظاهرات ضد جنگ زمان ترامپ برگزار میکردند کدوم گوری هستند؟ #اوکراین_روسیه,1,1
fas_8fe3db209728d97713e0919eabf0104d,اینجور باشه اموال علم الهدی وبستگانش هم باید مصادره بشه بخاطر شروع اعتراضات۹۶.یافقط مصادره اموال مردم خوشه. #مهسا_امینی,1,1
fas_90db5db36118ef5672d24b3ca3ef59ef,به جرم اقدام علیه امنیت نظام میکننش تو گونی سرشم میکنن زیر اب دیگه,1,1
fas_925796b7efe734f783ee150bae62d366,نه بزرگ اند نه شجاع و نه کسی ترسیده تو نمیتونی واقعیت را ببینی فعلا ک هر روز چند نفرشون را سگ کش میکنند تو گونی,1,1
fas_92ba0374cbed42602ff7f7838294937c,تو مصرف کن به کشتار و ترور انتحار و انفجار عادت کردی,1,1
fas_92ded4048adbd516eadf0f5c0b9a7f5a,اونا از اولشم چاقال رژیم بودن دوسال پیش هم یه مدت فیلترینگ گذاشتن رو پهنای باند سرورای خارجشون!,1,1
fas_93001de35dc6929b85cf28e64c2fa133,خب پس بسلامتی، یارانه آشکار ریالی جایگزین  دلاری شد. دم شون گرم. دیگه کلاً رانت توی مملکت برای همیشه ریشه کن شد.😍,1,1
fas_941c243373554211f99bdb9d8cf66d2b,صدور حکم اعدام برای یک دانشجو با استنادات مبهم امنیتی، در غیاب دادرسی منصفانه و تحت فشار نهادهای امنیتی، نقض آشکار حقوق بشر و اصول دادرسی عادلانه مطابق با میثاق‌های بین‌المللی حقوق مدنی و سیاسی است که ایران یکی از امضاکنندگان آن است.,1,1
fas_94810a93620aca4d6d8aa47272021696,ترامپ هم گهی نبود کسکش هر روز التماس چلاق میکرد که بیا مذاکره کنیم شماره تلفن رو دادم به سفارت سوییس,1,1
fas_953237583cfd6bf82359180b0fddc977,ایده میهن‌پرستی مشروطه هابرماس می‌دراند. اروپا دولت‌-ملت رو به بقیه دنیا تحمیل کرد اما آیا می‌تونه میهن‌پرستی مشروطه رو به دنیا صادر کنه؟ البته که هنوز میهن‌پرستی مشروطه‌ای که میشه در اتحادیه اروپا دید به تکامل نرسیده، چه برسه به صادر کردنش.,1,1
fas_959bcd57504b13164c7a0bdb84c8c190,خیلی ناراحتی ابتکار عمل از دستتون در رفته   موقعی که گیر انداختیمشون و تو صحنه جرم اعدام شدن   از خوک نجس تری هشتک نه به اعدام بزنی,1,1
fas_95b854cddec62b097e752ee1fc363e0a,کشتی تروریست‌های اماراتی توسط قهرمانان یمنی مصادره شد,1,1
fas_9717889c9dd3d2c6726016e23e6aa415,"پس این همه شعار  ""لال شود زبانی که بعد از سردار حرف از ترور بزند""  کجا رفت؟",1,1
fas_9754752a7c7e4c044a4274cf39899e5a,ترامپ بود کارشون تموم بود خیلی بد شانسی اوردیم خیلی😩,1,1
fas_97614af0d8f6d06b9061c2255aced881,با گشت ارشاد موافق نیستم اما کار اینا خشونت علیه زنان با گستاخی تمامه!,1,1
fas_97825f222c7b8b639b47428897045a45,اگر ترور از عوامل داخلی باشد  از دشمنی اسرائیل خطرناک تر است,1,1
fas_985bd9748dd615a855af629754ca88b4,لطفاً هشتگ رفراندوم رو‌هم ترند کنیم بچه ها,1,1
fas_988d07bcbd27b2ff4fe19fdfc34139f6,غلط کردن. اگر من مامور گشت ارشاد ببینم که دختری را گرفته، میرم پدرشو درمیارم,1,1
fas_98dd920da8e9ae391c2f421ecd1f4736,اینترنت ملی شد دوباره؟,1,1
fas_98e8fc1029e98e9e0b6691fecb8edb18,نسل کشی ارامنه سانسور شده دولت اجازه نمیده فیلم بسازند,1,1
fas_993418eda2691f6bb02d0b60c524b38b,من در حد مشروطه سلطنتی می‌فهمم. در حدی که صرفا کاخ و اینا باشن و بچرخن اونورا. ولی برگشتن به صد سال قبلو نه.,1,1
fas_99615601d189f0387db8e5a22d2f58c1,نمیدونم تاسیان رو دیدین یا نه، درسته قرار بود یه درام عاشقانه باشه، ولی تو بطن فیلم که میری نشون میده که کیا و چطوری این مملکت و گا عظما دادن که جمشید نجاتهایی که برای ایرانمون زحمت کشیدن بی گناه فنا شدن و چه دکتر رجب زاده های حرومزاده ای باعث به فنا رفتن جوونای شکم سیرو بی عقل شدن، حیف واقعا حیف ..,1,1
fas_9a14586468131e6370c0d18999e20ecc,نباید دست از اعتراضات کشید وگرنه همه رو اعدام میکنند,1,1
fas_9a62820cfda121c8f3d9e1df766753de,ارشدش مال خیلی وقت پیشه.... احتمالاً الان باید دکترا داشته باشه با رانت اصلاحطلبی روزنامه شرق.,1,1
fas_9ab45baa294f3aac5b11da9d8c547422,هرچی اسهالطلبه برا ما ادم شدن تخم سگا‌. پس بگو مصی بیشرف این پولهایی رو که سر مصادره کردناش گیرش میاد کجاها خرج میکنه,1,1
fas_9be7213563c974b5c385be10b65267f8,🔴وضعیت جسمانی مطلب_احمدیان که تحت شکنجه جلادان جمهوری اسلامی در زندان اوین قرار دارد، شدیدا وخیم گزارش شده است  مطلب به دنبال شکنجه‌های جمهوری اسلامی مبتلا به بیماری‌های متعددی از جمله زخم اثنی‌عشری، عفونت بیضه، دیسک کمر و مشکلات گوارشی، پارگی دیافراگم شده است و در شرایط جسمانی خطرناکی به سر میبرد. ۱/,1,1
fas_9c4697f3743fcaacaacb6cc51426e82b,رهبر مفسد اعدام باید گردد  #مهسا_امینی,1,1
fas_9cc03b973c9b7d8bab2eef6a218481d1,دقیقا عقب نشینی‌های جمهوری اسلامی همیشه خیلی محدوده مثلا بعد از ۴ دهه مبارزه با حجاب اجباری، جاهایی مثل مدرسه و دانشگاه و ساختمون‌های دولتی که نمی‌شه بدون حجاب رفت بنابراین خیلی از زن‌ها هنوز مجبورن حجاب داشته باشن تازه داره می‌شه شبیه اول انقلاب,1,1
fas_9d43da5a8a0bed35dbb20902acefeb85,امضای برجام یعنی ۲۰سال اضافه شدن به عمر حکومت این عوضیها,1,1
fas_9de33138e4185dfbd5617e3c2bf8bcf7,اگر نمی‌توانید بی حجابی زنی را تحمل کنید، به جای دیگر نگاه کنید. مثل همان کاری که در مورد فقر و فساد و رانت و .... انجام میدهید,1,1
fas_9eeee400daf3e797a1d8c71732b96e1f,دوستان من به آزادی بیان اعتقاد دارم پس اگه عرزشی هستین راحت بیاین تو منشن ها اعلام کنین یه کاریتون داشتم 😊🌹,1,1
fas_9ef13a67c135b84233ec3c38c4f47c6c,نایاک:شعبه ی پولشویی و رانت سپاه پاسداران و اطلاعات ج.ا در امریکا !,1,1
fas_9fc544cc1c947d3b81ab8418dfb00ee1,به نظر من که مشروطه یعنی به بازی گرفتن و تمسخر سلطنت. یا شاه داریم یا نداریم.,1,1
fas_9fe71886d24f776a98ef75f617430ca3,باید رسانه ای بشه شما کوتاه نیاید و دنبال شفافیت کامل باشید ما دانشجو ها پشتتیم,1,1
fas_a0f9bd5335f84613ee54687082f24f89,جمهوری اسلامی سر حجاب کوتاه آمده است؟ جمهوری اسلامی طرفداران اجرای قانون عفاف را جمع کرد و مثل سگ در بیابان ول کرد.  در برنامه امشب ۳۰ دقیقه بلسک,1,1
fas_a143d3044a1bb1491d81925c548d2b80,بلایی که داره به سر روزنامه‌نگاری میاد در «مهد آزادی بیان»! پست امروز جف بزوس مالک آمازون و واشنگتن پست (در توییتر),1,1
fas_a148cd934ebf23338c540f91703769cf,امروز اگر داد نزنی، خالقیِ فردا توئی زنده باد دانشجو و دانشگاه. خالقی اسمِ عامِ همه دانشجویان و همه مردم و شهروندان است.,1,1
fas_a19517905b7a66a1f1079dc9d450c261,یعنی الان ترامپ بر میگرده تویتر؟,1,1
fas_a1ec14f0d3de3c2e75a5c89a0e4fdc6c,😄😄😄 این میشه رفراندوم؟ پس دیگه با اون راهپیمایی سیزده آبان هم رفراندوم انجام شد و تامام,1,1
fas_a22af12b8e8b6249587e079b661e341a,چپ گرا ، وطن پرستان و ملی گرایان را فاشیست و نژادپرست می‌خواند  چپ گرا به وقت جنگ ، ناگهان ملی گرا می‌شود و در حالی که هیچ کاری از عهده اش ساخته نیست شعار دفاع از کیان میهن می‌دهد! از نظر چپ گرا زندگی زیر سلطه ی ارتجاع بهتر از زندگی زیر سایه ی پادشاهی مشروطه است! او پادشاهیخواهان را برده می‌خواند!,1,1
fas_a273edf85cb4ec147e7c6845d845a622,قانون اساسی مشروطه رو خوندی ؟ جایگاه دین و جایگاه شاه رو میدونی چیه توی قانون مشروطه ؟,1,1
fas_a294c72841d54490b25aa63c8aedad5d,ادامه جنگ جمهوری اسلامی با سبک زندگی مردم؛ این بار تشدید ممنوعیت سگ‌گردانی,1,1
fas_a2bb2d867356861403c701b7a7f70ab5,نوشته حمله نمادین به زندان اوین! قتل نمادین سرباز وظیفه، وحشت نمادین زندانی‌ها و خانواده‌ها!,1,1
fas_a2d1c911448331705d24fcd520822089,بله منافع ترامپ قابل تامین بود اما گلوبالیست بدنبال انتقام تاریخ هستند و نه منافع,1,1
fas_a3ca7b117628a3b6be246072fb074717,میگم ، بانو سپهری یک متن درباره بازگشت به مشروطه نوشته و کلیپ ویدیو کرده ، نمیخوای ازشون دعوت کنی ؟,1,1
fas_a5176a0dd5d4217248bd84590993ee12,هنوز کسی درخواست مصادره تخمای علی آقا کریمی رو نداده؟,1,1
fas_a593dbb8e79ff38ceecd45e696dcb8d4,یعنی ممکنه اعدام بشن خدای نکرده😐,1,1
fas_a60e7f260c241bb3777af129d702caed,پدرسگ تو هنوز داری به مردم پیامک حجاب میدی,1,1
fas_a61c0ffaa7aa0439375a3442fec6c0ca,از همین توییت و براساس سه جمله اخر حداقل میشه گفت موافق برجام نیستید,1,1
fas_a68107355c1fcfce6431f3a0f2338c1e,شما سخنان آقای خامنه ای بعد از برجام رو هم گوش بده ایشون میگه من میدونستم اشتباهه اما چون نظرات بر این بود من گذاشتم انجام بشه,1,1
fas_a72bf5773a4edc32e4ce61fb143a7525,نصف دوستام کرونا گرفتن نصف دیگرم گشت ارشاد گرفته😖,1,1
fas_a78f5d19723d3e402546f1aae28d3ddd,دست ترامپ را بخاطر این حرکتش میبوسم. شما حق استفاده از برنامه ای که فیلترکردید را ندارید    از توییتر گمشید,1,1
fas_a7bc3a2fc8ea82d301e087e3890adfa5,هیچ وقت حس خوبی نسبت به برجام نداشتم و بخصوص از زمانی که رهبری گفتن که برجام رو آتش بزنید...,1,1
fas_a82ae4d1bb26aaf70778fd5ba6014275,موضوع و مشکل الان اصلا حجاب نیست کلا باید جمع کنید برید,1,1
fas_a87647d1e97a65ded83e56cc0cd6dc63,پانترکیست سعی در مصادره حدیث_نجفی را دارد. اینها زودتر از سلطنت طلبان شروع کردند به مصادره افراد کشته شده.,1,1
fas_a9ada1ff9d20c505007050acac0546ba,باتوم و کتک مفصل تو ون گشت ارشاد و اینا رو توییت کردن بزرگوار,1,1
fas_aa960851aaa21af790a4e2b45c8f17fc,بعد از ترور در شاهچراغ، ایذه و اصفهان، هرکس شعار زن، زندگی، آزادی میدهد تروریست و باعث ناامنی در ایران است.    #فتنه ی_فاحشه_ها,1,1
fas_ab30826be43c3ea7a33dfe21d682708e,یعنی فکر میکنی ترامپ زنگ زده فرودگاه گفته حاج قاسم توی این پروازه؟,1,1
fas_ab43c434dfd53cc80883a146aabfe7f2,نه سرکار خانم، با این دو شاخصه کسی چپ محسوب نمیشه... چپ ایرانی، تاریخ و عملکردش مشخصه و طبیعتا طولانی‌تر از اینه که اینجا نوشت... کارنامه و عملکردشون هم چیزی نیست که بتونن انکارش کنند. از اجتماعیون، عامیون مجلس مشروطه تا همین امروز ماشاالله مشعشع!!!,1,1
fas_abb882d1e6e3d98efc1c51ff15cc1d64,دیدم توییت تازه است گفتم تا با معنای ارتجاء کسانی مصادره به مطلوبش نکردن بگم بهتون:),1,1
fas_ac9e0be384f263e849f3a77948645c2d,قاسم کورلئونه، سرکرده مافیای ترور، فساد و سرکوب ج.اسلامی و دست راست خامنه‌ای را نمیشه هم با کسی قاطی کرد.,1,1
fas_acb3a17ca037a1793f446522ea10a139,باید آخوند بودن جرم اعلام بشه، گشت بذارن سطح شهر آخوند بگیره، هر کی هم اعتراض کرد بگیم قانون مملکته,1,1
fas_acbbbfd8a708b8791d48614902bac310,کمبود سرباز مال ستاد مشترکه نه مجلس مجلس فقط فکر آقازاده هاشونه,1,1
fas_ad2775605faf7d0a797e4317a5133c29,اراده واقعی نزد مشروطه خواهانه که رهبریشون رو به شاهشون سپردن,1,1
fas_ad3915eb7d5a3ad22146dc8b49c53da0,اخه توی ساندیسی چه گوهی تو زندگیت شدی که ما شدیم دانشجو نما,1,1
fas_ae195c76b4f10328159b148ff1edddd4,در صورت اجرای اعدام عمامه پرانی به آخوندسوزی تبدیل میشه,1,1
fas_ae1cdb2c72e885f0fff65f3fbf0f6f5d,رئیسی که گفته بود گشت ارشاد خواهم داشت ولی برای مسئولین پس گشت ارشاد باید برچیده بشه و گشت ارشاد مسئولین راه اندازی کنه,1,1
fas_ae56c5d8507cfffd4bd2a0b74ad95f3b,قبل اعدام به دخترها تجاوز میکنن  #مهسا_امینی,1,1
fas_aea47130902d4ad2281554f68f67c76c,ببین پوتین ترامپ نیست هااا سانسورش کنید یک فوت کنه 7 جد و آباتون جیق میکشن خلاصه از ما گفتن حقیقت رو بگید تبه کار ها,1,1
fas_aeeae57abc89120a427c777a373549a4,عروس خلیج فارس در زیر آوار مدفون شد.,1,1
fas_af94853a4f9e6f8ae23df1cffb2ee14b,#علی_دهانی امروز در سیستان و بلوچستان اعدام شد. جرم مربوط به خیزش 1401.,1,1
fas_afd689ac553fe211cfdfdffffbb6c318,مذهبی های معمولی نه ولی عرزشیا و چپ ها و آخوندا باید سرکوب شن چون علنا دشمن ایران و ایرانی ان  آزادی بیان به نظر من مال کسیه که داره انتقاد می‌کنه و دنبال اصلاحه ، نه مال کسی که کلا می‌خواد سر به تن کشور و حاکمش و مردمش نباشه  الان به طور مثال من مجازم به پدر و مادر خدابیامرز تو توهین کنم؟!,1,1
fas_b054492d23572e4d2f6b3c05880aabc1,ربطی به بایدن نداره ایالت نيويورک مرکز چپول های عالمه حتی اگه ترامپ هم بود نمیتونست کاری از پیش ببره,1,1
fas_b150fb0410424733a92ad0283e4d77b8,متاسفانه برخلاف ایران همه جای دنیا آزادی بیان هست. این کثافتا هم از این استفاده میکنن,1,1
fas_b168804eb0be8f7f6d2e6f37687a2346,بهت قول میدم خودم برات گودبای پارتی بگیرم وقتی رفتی تو گونی. تفاله  گودبای پارتی دوست داره.,1,1
fas_b24babfd5948ef4a5782a4b95d857035,هر روز از وزیر تا اخوند هم گرفته میگن لزومی به حجاب و اجبار نیست و قس علی هذا … ترتیب گشت ارشاد هم داده شد,1,1
fas_b2e298c9298b047903de0de5c1eb4894,چیزی که من یادم یه بچه لوس بود که با پول باباش و رانت کردن و اودنش تو تیم,1,1
fas_b376b53a64e48101d1261a30213844c7,رانت را دوستی بدی به بیمه ها,1,1
fas_b3ab1b22dd32b54487b88301c9743a90,ترور حاج قاسم و ترور شهید فخری زاده رو برجام تاثیر نداشت، ترور سلمان رشدی چه تاثیری میخواد داشته باشه؟,1,1
fas_b3b01da3c1a84b9faa80c75c9513808d,یعنی واقلا باید رید تو مغزت جاهل الاغ پره مواضع احمدی نژاد درمورد گشت ارشاد,1,1
fas_b3dcfad0375220d94d9ca1bb62e8be1d,نمونه مظلوم ایشونن رفراندوم حتی اصلاح طلبان هم هزاران بارگفتن نتیجه برای همه باعث میشه به آرامش برسن همه مردم کاری ک درسال۵۷شد,1,1
fas_b3f5b448d55abffe363c1cb493dad256,اگه زیادید پس چرا تا اسم رفراندوم می آد همه تون از ترس می شاشید به خودتون,1,1
fas_b424d4029ae508f9b81720f051535183,خدا هم پشيمان از آفرينش قاسم کتلت بود ! چون از دستش در رفته بود ! تا اينکه ترامپ فرستاد سراغش !,1,1
fas_b4cd33ddbb21a5980bd499ce462424b9,از تجریش تا پارک وی نیرو ریختن در رنگ های مختلف ، این وسط بستنی و باقلوا و بلال فروشای باغ فردوس هم در حال فروش !!!!,1,1
fas_b4e08c1848166e8f6c014a323f60d696,هشدار درباره افزایش فعالیت‌های جمهوری اسلامی برای ترور مخالفانش در خاک بریتانیا,1,1
fas_b55cd87356a00ff9fd84582e3bedf6c4,رانت خوار های هم طیف شما هستند قربان,1,1
fas_b5a33bf8c60fce1b913c4e1099ef2730,باور می کنید هستند کسانی که هنوز هم اعتقاد دارند  اشتباه بود؟ با اینکه می بینند دولت منصوب شان هم در پی احیاء همان برجام است!,1,1
fas_b5f9fffe072326e6b85bb91e6620d9fc,اره اگر منطقی هستید رفراندوم برگزار کنید ببینیم مردم الان چیه نظرشون ن چهل سال پیش,1,1
fas_b61a155a81f7221855dc69ff7db7631b,اتفاقا در خصوص برجام هر چقدر از گلابی‌های تخیلی براشون میگفتیم بازم ما رو در موضع ضعف میدیدن🤦🏼‍♀️,1,1
fas_b66c0472aa96dc4e7e588da86fc0f2da,بفرمایید تنها نظامی که برای خودش رفراندوم برگزار کرده جمهوری اسلامیه فروردین ۵۸ دیگه هیچ کشوری اینکارو نکرده,1,1
fas_b6c660b1d7cea75bb099871ccdb47a81,این بایدن کثیف مارو یاد ۵۷ نمیندازه؟ کاش ترامپ بود.....!,1,1
fas_b7346803c43bdf8ecf09dbb0e4812ddd,نگرانِ حذفِ مشروطه خواهان (اصلاح طلبان) است. فینالِ این جامِ حذفی رقابتِ بینِ دو گروه از سلطنت طلبانِ اسلامی (ببخشید پایداری‌چی ها) است که بر سرِ اجرایِ قانونِ حجاب در ستیز هستند:,1,1
fas_b7a4e2eb8ee4d28ba797c39b0b71b095,همیشه همین بوده. هر  اندیشه و دست آوردی را از اول مضحکه کردند از مشروطه و پارلمان بگیر بیا تا دموکراسی و آزادی و حقوق بشر,1,1
fas_b7f99cb10a0d190dd7483967b3fef090,اعتصاب سراسری مهمترین کاره  امروز بازار تجریش تهران اعتصاب کرده  پخش کنید بقیه هم اعتصاب کنن  #مهسا_امینی,1,1
fas_b81c78795d5737093bd654fb2959d371,این حجم از بی تفاوتی نسبت به مطالبه ۱۰هزار دانشجو؟؟,1,1
fas_b833c381ce807d70f8caaaa78b051d2e,چقدر آزادی بیان داریم اینجا. خیلی خوبه,1,1
fas_b876eb49ee15439f27630e8ddb18bcde,اصلاح طلب ها را اعدام کنید راحت شید,1,1
fas_b8e33fbf33ecd20cb0b144812918f1f1,این قانون مجازات اعدام برای همکاری با دول متخاصم یعنی آغاز یک دوره هولناک. می‌ترسم تابستان ۶۷ دیگری در انتظارمون باشه.,1,1
fas_b8ebba6dba96ab061293f560ef723db3,-که کسب‌و‌کارش، توهین به مقدّسات و لجن‌مال کردن سبک زندگی ایرانیان است- پیرو «اباحه‌گری فرهنگی به جای مدیریت فرهنگی» از جانب مدیران کم‌توان یا بعضاً نفوذی و به تبعش، «فتح سنگر به سنگر فرهنگی» توسّط دشمنان اسلام و رشک‌ورزان به تمدّن ایران، حادث می‌شود.,1,1
fas_b97118d55937babfea48317dd4057837,برای من همون بی‌پولی و بیچارگی وقتی حجاب اجباری و گشت ارشاد نباشه خوشایند تره,1,1
fas_b9c8c4c148446c1fd19aabcf15a7bab4,اعدام بس است - برنامه ۲۹۵ در این برنامه گفتگو با شاهین مدرس (کارشناس امنیت بین‌لمللی) در رابطه با اعدام پدرام مدنی متهم به جاسوسی برای اسرائیل,1,1
fas_b9e09af1766cb7f96991127cc8a18f91,رفراندوم چی کشک چی تنها راه نجات براندازیه,1,1
fas_b9f84baeb91e664f025457a510bfd57f,الان تیم مذاکره کننده زنگ میزنن رئیسی میگن اگه پارسال برجام تصویب شده بود الان با پورشت سفرای استانی رو رفته بودی,1,1
fas_b9fcce1d36e9c302cde2f2f882405310,تو یه کشور اسلامی و حکومت دینی، مسولینش باید دغدغه دین و سبک زندگی اسلامی رو داشته باشن وگرنه خاىٔن هستن,1,1
fas_ba1849251064dabffe25812c344bdd11,ایجاد تشکیک به اندازه همون مصادره به مطلوب ها  خطرناکه,1,1
fas_babe201f21df74b308fbc9dbb35e6c15,در پی ابلاغ ممنوعیت نشر تصاویر زنده جان در ولایت فراه، فعالیت تلویزیون ملی این ولایت که تحت کنترل گروه طالبان است، متوقف و به رادیو تبدیل شده است.,1,1
fas_bb30dda4f147586b94a3d6b54c91c4ce,اگر رضاخان همان سردارسپه باقی می ماند و با همان عنوان سردارسپه خدمت می کرد ایران در سراشیبیِ این فلاکت صدساله قرار نمی گرفت. استقلال داشت. حاکمیت داشت. قانون اساسی داشت. یک بنیاد خوب. یکصدسال است ایران قانون اساسی ندارد.,1,1
fas_bc2d6d3aa0823a2df30e9f7432c05752,بنظرت مثلا كي پيام بده مردم ميان بيرون؟ كسي نيست آقا، بنظرم تو اين چندسال اخير فقط ترامپ ميتونست همچين فراخواني بده,1,1
fas_bc3ac3dce332580bbd2a16945f1fa6bf,برای مجلس که بعد از پیروزی انقلاب میشه مجلس ملی ایران نه اسلامی #مهسا_امینی,1,1
fas_bc92e354fbbf151b8cf75ee3947d00d6,از اول انقلاب کلی خونه و زمین مصادره شده ، فقط مال اقا نادر غم شده واست وسط باز ؟,1,1
fas_bcf86556563469dbfecdb640263fda8b,نازی آباد خیلی قوی ظاهر شده به تجریش هم نیرو فرستاده =) بیش باد  #مهسا_امینی,1,1
fas_bd17880bb6fe3fd7f5e77dd46ee4731d,در زمان حمله اعراب مسلمان این اتفاق در ایران افتاده . پناه بردن آخوندهای مشروطه خواه به سفارت انگلیس و  پلو خوردن.,1,1
fas_bd417bbdc764425ad7cd23a36d64b32e,میگه دولت میخواد یه لایحه جدید واسه حجاب بده، خب اینم میره مجلس یه چیزی ازش در میاد بد تر از چیزی که الان هست. نمیشه از حجاب بکشید بیرون؟ شما کار مهم تر ندارید تو این کشور؟,1,1
fas_bd7159658a49b9c551ac275d8d910be9,برای دختر هایی که قبل از اعدام بهشون تجاوز شد,1,1
fas_bde35f57ab6c9b3f5cf036bdaa3e9e5a,کم کم میرن به اون سمت که حجاب و سگ گردانی و... همه چس آزاد ما هم هستیم اون گوشه نفتمون رو میدزدیم!!,1,1
