id,text,vilification_pred,vilification_gold
fas_62a42a5a399fe3e476511ee2cf0db98d,شعار هایی که لرزه بر اندام فاشیست ها در انداخت بعد از بازی و اینبار در مردم صدای خودشان را به جهان رساندند بالروح بالدم نفديك يا احواز و الأحواز يالعربي جيبلنا كأس الذهبي بیزه قوشولون,1,1
fas_631ed820c9a8e49854c4854bcc80c701,کسب و کارهارو فیلترینگ تعطیل نکرده خودشون نمیگذارن کسی کار کنه چه فیلتر باشه چه نباشه,1,1
fas_632ba4f49827f882e36cfe723341ea38,درواقع قسمت خوب اپیزود اول همین قسمت داخل ماشینه. با وجود نما و دیالوگ طولانی مخاطب جذب داستان میشه.,1,1
fas_6377b66fe8dc59e370c2c8a94cfd4650,مسخره تر از برجام درتاریخ دنیا نیست حال آدم بهم میخورد ازاسمش,1,1
fas_63bc3b60075b702e96db5d296fdf5d2a,این هفته هر خری هتریک کرده از وضعیت مسی درحال فشار خوردن هستم,1,1
fas_63d3152aacf8112877644bf35406c270,بله در کل هیچ راه حل قطعی برای دور زدن فیلترینگ نیست، بخوان ببندن راحت میبندن,1,1
fas_6470b135f926489a058b33431996609b,اینکه رهبر شیعیان تاجیکستان ترور شده اون هم بعد از افتتاح خط تولید پهپاد ایرانی کمی عجیب نیست!؟,1,1
fas_659a114d672ca11ef91af096aa3a3d16,شخص مردمی و معتمد باید باشه بهش برسونیم  ترس از هیچی نیست فقط میگم نکنه که مصادره بشه دست بیناموسا بیوفته,1,1
fas_65d2e3257f973ccd9805620532a497a2,با گشت ارشاد کجا وضع بهتر شد؟,1,1
fas_6702718039a117dbbb8c681094ff809b,برای رهایی از استرس گشت ارشاد..,1,1
fas_6734516e57238c2cbe68a8d00a425177,من مخالف سانسور حقیقتم، مشروطه خواهم و هدفی جز نجات ایران ندارم. حال شما با دروغ اومدی چیو ثابت کنی!؟,1,1
fas_674578459f45df4e904cb1daadea10ae,وزیر علوم:  تحقیقات شاهدمحور به ما ضرورت پایان سیاست «فیلترینگ» و ناکارامدی مقابله سخت افزاری با «بدحجابی» را اعلام کرده   ناکامی یک سیاست به خودی خود اشتباه و عار نیست، اصرار بر سیاست ناکام، عار و نادرست است/هم میهن,1,1
fas_67a6ab085b878ea9e76b7d861371996c,کارشون منو یاد دادگاه cas میندازه هنوز رای دادگاه پرسپولیس و النصر صادر نشده,1,1
fas_67cda1958f34841d47e67edf0ff73982,چادر پوشش جمهوری اسلامیه  حجاب ولی چیز دیگس بگو بدون چادر ولی با حجاب بره بیرون🤷‍♀️,1,1
fas_67d30bce51d337acdbbbac551ceaf4aa,این دینانی از اون کسکشای روزگاره ، رانت فراوانی هم خورده و وسط باز قابلیه,1,1
fas_68b1bee543876d0b8cc38a2753f0db7b,سردار رانت خواری و پارتی بازی و زدوبند. رئیس بی خاصیت ترین مجلس تاریخ ایران.,1,1
fas_68ec295b90f9c17f670f5012b2dfaca8,بعد بی شرف ها فقط صحبت از نقض حقوق زنان در ایران می کنند!,1,1
fas_6a0450d6557954b3042a17ea5e77edd0,شایدم شبیه یه گرگه که رو خلیج فارس وایستاده داره سمت غرب زوزه میکشه 🐺,1,1
fas_6a3de9d09e01b8139231b8bf5531b5a3,طوری محسوس در حال تکثیر است میان نوجوانان انقلابی و جوانان دانشجو البتّه خداداد به دلیل انتصابش به آقای سعید جلیلی به‌ویژه پیرو انتخابات ۱۴۰۳، سعی می‌کند کمی محافظه‌کارتر از اشتری کنش‌گری کند گرچه جنس و روح گفتمان و حتّی لحن‌های تمسخرگونه‌شان تقریباً یکسانند مواضع موهن و احمقانه‌ای نظیر «سرزنش ستاد کلّ,1,1
fas_6a5362da3c68fd794510344f408bac67,جمهوری اسلامی قصد کشتن پخشان عزیزی رو کرده.  نه به اعدام,1,1
fas_6a5794f35413da9fcfc3d86761aff287,ترامپ شیردل 😃: بایدن آمریکا را به نسخه بزرگ ونزوئلا تبدیل کرده است.,1,1
fas_6a9dd09b1e31b81803c2d06fd5bb44ee,تو تهران هم انگار برای زنان عابر پیاده مسیج حجاب می‌فرستن. تکنولوژیش رو اینجا هم آوردن. لعنت بهتون. چقدر تن ما رو لرزوندید تو این زندگی.,1,1
fas_6aee959d7ecc08c599e7ce715385e5e1,باتومهای شما بیشتر به درد محاربه می خورد تا دست خالی مردم.,1,1
fas_6af728decd88efea7087c3616b3c6fe7,یه دیالوگ داره گیم اف ترونز میگه اگه میخوای رهبر بشی یاد بگیر اول پیروی کنی,1,1
fas_6b3085b83634eb2bd415d057f91568c5,برجام طناب پوسیده ای بود که اصلاح طلبان را به قعر چاه فرستا,1,1
fas_6b6943440cedc095d75acf9c75c4c549,اگه راه گریز از اینترنت ملی رو بلدین به ماهم یاد بدین🚶🏻‍♀️,1,1
fas_6bfdc917a379217bfddc37bd3fb49432,اگر روی زمین زندگی می‌کنید و سکوت کنید، دیگر هیچ زمانی نمی‌توانید در مورد حقوق زنان صحبت کنید.»,1,1
fas_6c2744588b2b7d4bd5b9f6fae80c2a15,بابا دیشب شهرداری ساری هم رفتم، بعل دادگاه انقلاب و مقر گشت ارشاد و بسیج بود. ولی دیدی که خیلی ها اومدیم.,1,1
fas_6c63b1bd1042c5f0f578e8a8b1168df7,اعلام جنگ اقتصادی دونالد ترامپ و پایان اسطورۀ اقتصاد بازار آزاد,1,1
fas_6c87ca672fb8753ef28a300a3dcacfaf,وطن یعنی هدف یعنی شهامت  وطن یعنی شرف یعنی شهادت  #مکتب_امید,1,1
fas_6cff8d3b454a9b3d184f118e51fc331a,کاش گلاب آدینه توجیه کردن رو تموم کنه و وقایع رو مصادره به مطلوب نکنه  .  اجراتون رو برید دیگه  چرا مانیفست میدید؟   #مهسا_امینی,1,1
fas_6d2648c50a5acd8e2fbcca30d169d4ab,این چه برداشت ساده لوحانه ایه چه نفعی به سفره خارجی ها داره فقط جیب نورچشمی ها پر شده مثل همه رانت های موجود,1,1
fas_6d5ac1b9c02b847548387b3a2b7e48dd,خبرهاي نشر شده که مذاکرات برجام متوقف شده اند واقعیت دارند؟,1,1
fas_6da3d525b226929e18744b5cd19243c6,به نظرتون اینی که ترور کردن رو اتوبان به نامش میزنن یا خیابون؟🤔,1,1
fas_6dcc70f826b3d6701c9d3b475b9c5ac8,آب پرتقال طبیعی میگیرم برات😔  من حرف زدنشونو میشنوم خندم میگیره دو روز اونجا بمونم منو ترور میکنن انقد مسخرشون میکنم 😔😂,1,1
fas_6dd686b379352ce17e76fce60d4d579b,فقط اونجا که بخاطر دزدی و رانت و فساد آبروشون میره بعد میگن ما از آبرومون برای اسلام و انقلاب گذشتیم,1,1
fas_6e49293f7bad2b1f5838c2eb5a0d4814,خوشبختانه شوهره بهش وکالت طلاق داده. امیدوارم همین روزا راحت بشه,1,1
fas_6e87a3798d87dfbad272a25697819c82,کلش یک خر استن فقط در خر بودن از نگاه سبک زندگی تفاوت دارن.,1,1
fas_6ea512d7bc73973b8bdecfe962e73844,حتی اگه انقلاب هم نشه دیگه گشت ارشاد تخم اینکه بخواد دخترامونو رو بگیره نداره:))))),1,1
fas_6ec678f1465999db664d3c679d1c83d7,در حال نفوذ نیست کاملا نفوذ کرده معلم بدون رانت و پزشک بدون سهمیه نداریم اصلا,1,1
fas_6fd051003e94850777612faf7fb9b3be,حققققق  هرکی برگه مو بخونه میتونه سبک زندگی جدیدی استخراج کنه,1,1
fas_6fdcc1990df5bc8e96783c38eb497981,خواهش میکنم ازتون میکنم ازتون دانشجو های دانشگاه شریف گیر افتادن توی پارکینگ,1,1
fas_6feff03084f2392123ac53fd7c6b4f75,خیر مسئله تورقوز اباد و دو محل دیگه اصلا در زمان برجام مطرح نشد . بعد برجام اژانس اورانیوم پیدا کرد,1,1
fas_7001b7b59abc2702e35d1d3135d77881,‌‌چپ‌ها خیلی هزینه میدن و مبارزه میکنن، منتها چیزی که من از تاریخ معاصر یاد گرفتم، اینه که در لحظه نهایی، چپ‌ها نه کنار من و همفکرانم، که قطعا در کنار جمهوری اسلامی خواهند ایستاد. از مشروطه به اینسو چپ و بازار و مذهب در یک جبهه بوده‌اند. مثلث...,1,1
fas_70499b9e1b9fcae876e64a2cf89ab3ea,بله، انقلاب ۵۷  و “همگانی بودن” اش را رافضی‌ های فرصت‌طلب از پدران ما دزدیدند اما نسل ما آن را پس گرفت و تبدیل اش کرد به جنبش سبز و «مرگ بر اصل ولایت فقیه» و «استقلال، آزادی، جمهوری ایرانی» که همچنان هم یک خواست عمومی است.,1,1
fas_7062806d69a6f8460046307dbc0999e5,چون‌ جنس حمایت غلط بود این نوع حمایت فقط و فقط رانت و انحصار لیجاد کرد...,1,1
fas_70fff966d77836b3d6161e43103aa9ef,بحث خط دادن و همدلی داشتن با یک شعار، به مصادره ربطی نداره.,1,1
fas_711b7e581a52c79f964651c5625dc715,وزارت اطلاعات اگه عرضه داشت گروهک تروریستی نمیومد تو زاهدان کلانتری بگیره گرفتن دوتا دانشجو بی ازار که بیانیه نمیخواد,1,1
fas_712d14f1433f4016f70c5f66be896267,خوب بسلامتی این اعتراضات تموم شد رفع فیلترینگ تو دستور کارتون بزارید,1,1
fas_719c0ab69076dc173a12804225ee29e0,من نمیدونستم ترامپ هم اینجا بمال داره!,1,1
fas_71a8c4975b65f7b22d1ed0db7c7d5860,البته دانشجوی بسیجی با رانت حکومتی برای تبلیغ پروپاگاندای رژیم وارد دانشگاه میشوند و هیچگونه پشتوانه علمی ندارند,1,1
fas_71ff51d628109e517b6cebe662f88fe8,پست تجریش، همیشه شلوغه,1,1
fas_7252fa0c2651daf7506667e6bb699a55,حتی اصلا بهش نمیاد دانشجو باشه احتمالا از پرستوهای هرزه آخوندی باش.,1,1
fas_72c6cf8012cfec15109557822af5c1e2,سبک زندگی، الگوی مصرف، تولید با همه ابعاد مختلف آن بحث شده، اما متاسفانه کمتر به آن توجه شده است.,1,1
fas_72f5389f4f1e18e36096ac390a0c1e7e,ایلان ماسک یک فرد راست افراطی است با گرایش‌های ضددموکراسی. بارها گفته هدفش از خرید توییتر اینه که اکانت ترامپ رو دوباره فعال کنه.,1,1
fas_7307272af3bc8c401e66be69e80c7096,یعنی مثلا فیلتر شکن برای مردم اروپا و آمریکا می ساخته تا با فیلترینگ این دولت ها مقابله‌ کند ؟!,1,1
fas_7310a7b85933150e8574cdce75035f86,کلی ضرر کردم به خاطر همین فیلترینگ و...,1,1
fas_743db7a5368042d5c0d1405c3181a30b,وضعیت فیلترینگ یجوریه اگه لقمان و ایوب رو بیاری با اینترنت کار کنن ایوب صبرش رو از دست میده لقمانم ادبش رو.,1,1
fas_747c41e447a4d1e9eca830fc562afd19,نه عزیزم چرا باید درست باشه، یه برنامه که نمیتونه سیستم فیلترینگ توی ایران و منحل کنه.,1,1
fas_7486fb3ccf9bceadbaaadfc2d1534926,تمام این دروغ ها زمان پرزیدنت ترامپ، اثبات شد,1,1
fas_74a390196fda9bb2936d603db8ac2da9,یزدی ها هر چی باشن به اسم خودشون مصادره میکنن با تغییراتی :)),1,1
fas_74c01344b0b2c07b7e9b9196d5b4faa7,حجاب بوته خوش بوی گل عفاف است حجاب مصونیت است نه محدودیت.,1,1
fas_74e16a6c1b108497baea8ecd9afcfe3b,برای ترامپ یک واترگیت تازه می بافند و این خود یکی از اِلمانهای استارت نظم نوین جهانی پس از ویروس چینی است.,1,1
fas_74e999da338b85409a8f572e04a07183,اینا وی پی انای مجانی ان پولیا سرعتشون خیلی بیشتره، قطعی هم ندارن حتی تو ساعتای فیلترینگ,1,1
fas_74f99979b64b501f21cb9c204596dd02,خونه علی کریمی رو مصادره کردن؟ با خونه ای که تو قلب تک تک ما درست کرده چه میکنن؟؟,1,1
fas_755ff1b8daff648d4644523155cc49a1,انحلال نیروی انتظامی یه چیزی مثل انحلال شهربانی زمان شاه بوده. گشت ارشاد باید منحل شه نه نیروی انتظامی,1,1
fas_75a1c2adc65af5f3c893428d098d11c4,دانشجو هارو زدن، دانش آموزا بلند شدن...پایانتون نزدیکه یا بدست دانشجو یا دانش آموزا🖤,1,1
fas_75a6b961d0fde0acf2fc29b64d3584fe,من رفتم ولى نه براى ايشون، براى مهسا و حديث و بقيه ى جوانها، بيخود مصادره نكنيد,1,1
fas_7618e3383fe01d5764f22f93172db795,با رفع فیلتر گسترده، حکمرانی جمهوری اسلامی در فضای مجازی با چالش‌های جدیدی روبه‌رو خواهد شد. واتس‌اپ و سرویس‌های مشابه از ابتدا تهدید جدی محسوب نمی‌شدند و فیلترینگ آن‌ها در سال‌های اخیر بیشتر با هدف محدود کردن ارتباطات در زمان اوج جنبش #زن_زندگی_آزادی صورت گرفت. در همان دوره، دامنه فیلترینگ حتی […],1,1
fas_765c05b3df325340ce845372a9b962fc,درمیدان روبه‌روی جنگ با او مواجه نشدند، دولت آمریکا دزدانه و بزدلانه او را ترور کرد؛ این کار مایه‌ی روسیاهی آمریکا شد!   #خادم_الرضا #Hero,1,1
fas_767dc2ba759dca8d65d1b17fb99336c4,امام خمینی اول انقلاب کرد بعد رفراندوم گذاشت. اگر عرضه دارید اول انقلاب کنید بعد رفراندوم بذارید,1,1
fas_76ac906120f773f480c5cde6418c24df,.برخی مورخان می‌گویند رفراندوم 12 فروردین به‌عنوان نماد مردمی بودن انقلاب اسلامی برای همیشه در تاریخ ثبت شده و هیچ رقیبی ندارد.,1,1
fas_76bd62f81e85ede9605b6f8c7221b47b,فقط آن طیف سوء سابقه‌دار تندرو رادیکال دولت چهاردهم حامی #جواد_ظریف بودند؛حتّی #محمد_مرندی مشاور غیر رسمی امور خارجه معتمد نظام و رفیق قدیمی و مشاور رسانه‌ای دوران برجام -که ظریف را به عضویّت هیأت علمی دانشکده‌ی مطالعات جهان درآورد- مخالف کنش‌گری و سیاست‌ورزی خارجی و دخالت‌ها و میدان‌داری ظریف در دیپلماسی,1,1
fas_76c7ebbc27b6bae10722cc8a7ab9359f,داغون رژیم زن زندگی آزادی هم مصادره کرده,1,1
fas_772766dbb8e5ff3334d374ff3efbe001,اولین گل هدیه به شهدای شاه چراغ رو فعلا  از طارمی قورت بده؛ مزدور!,1,1
fas_783ee02572434ce976ce7d8ea42117a8,قبلا ترامپ بود الان شد پوتین 😂,1,1
fas_786fb48eda90156cee644a28e7237a7a,شما که اینقدر به خودتون مطمئن هستین، چرا رفراندوم نمیذارین پس بب شرفای بی وطن,1,1
fas_78bab3005fbf0576b17102e41bc6b170,یعنی قراره چیکار کنن؟ نمیشه صرفا به تحقیر ترامپ بسنده کنن بالاخره باید یه حرکتی بزنن,1,1
fas_78f79282c80b807ac73a60514a1c08f7,امروز صب ریشام اعلام استقلال کردن، هر کی واسه خودش یه وری وایساده,1,1
fas_793a429f8bd99786d93a0b037bf24fb2,آره خمینی هم میخواست برجام امضا نشه که گفت بکشیدش,1,1
fas_799e017e4afd836370ec394573d57ec5,مامورهای گشت ارشاد میگی هموطن کردتو انداختن تو ون توهین کردن بهش کشتن,1,1
fas_79bff030f9e367e67826de4edfd0f4da,فکر کن به امثال ویکتوریا پلژن هم گل نمیزد،جتی وقتی مسی و... پیشش بودن,1,1
fas_79d3f8b75bac123e1e5fdfc3c2920bac,کار دیگه از بچه و برادر و داماد و عروس گذشته پسر عمه داماد کوچیکه محسن رایی هم از رانت بهره میبره,1,1
fas_79d4d11de78866cd322dd9d8bc77913a,وای شادی باورم نمیشه اون بچه کوچک پرتلاش الان دانشجو شده. وقتی تماشاچی دوری مثل من انقد بهش مفتخره، ببین خال خودت چیه,1,1
fas_79d968f99286dbe3ee906fe86f6541c5,در حمایت از حجاب خوندن نه حجاب اجباری چیزی که دوست دارن و معتقدن. دو قطبی نکنید این مردم را.,1,1
fas_7ab3b335f48139a18bd103064b05134e,میخواستم بگم بیاد به یک چشم (این)گیر بده که متاسفم و دور   از اخلاق و شان وکالت میباشد 🪓🙏🏻🌹,1,1
fas_7bce9acb38a40bbbe98d4db6cc44c2d1,کاش الان ترامپ رئیس جمهور بود,1,1
fas_7c586533f6db90097d6b2fd5d09dc6c6,جزو سیاسیون بودن یا مشروطه خواهان,1,1
fas_7c89dd5338ab81392fdb665f9c85dc2b,منی که فن استقلال رئالم و بعد استقلال رئال هم ممکنه حذف شه,1,1
fas_7cdd28e44a4ccbbfb4b08a3831e93d50,و همچنان سوروسات بازار تجریش برپاست,1,1
fas_7ce85da137585165629789d06aa15377,اینستاگرم شده بیشتر فضای شوعاف و رقابت آدما و البته تبلیغ سبک زندگی مصرف گرایی که خواسته امروز قدرتهاس,1,1
fas_7d390f11dccb13577f3ea881440df45b,دادن برای شما یه امر عادیه برای شما نون داشت مقام داشت رانت داشت اما برای مردم چی داشت ؟ شما بگو؟  یکی شو؟,1,1
fas_7da56761940a16521f7ef58982148788,یه سوال الان ترامپ بود مثلا میخواست چیکار کنه؟,1,1
fas_7e4d190d15fabc76523fadcb2a605ccf,خدا کنه ته دروغش مثل رفتن مسی از اب درنیاد که هی میگفتن تمدید میکنیم میکنیم اخرش تر زدن,1,1
fas_7ec86eeba432e99900ea9ac1058e44d1,سانسور همان چیزی را که نهی می‌کند، به فریاد بلند اعلام می‌کند.  📕 سقوط,1,1
fas_7efc52a46bc670b2ea9d3d1133c9bd5d,دلم می‌خواد هرچی مرد هست که نظر میدن «جمهوری اسلامی دیگه کاری به حجاب زن‌ها نداره» رو خفه کنم!,1,1
fas_7fe2fa03a06af1a8a724fea8fdff354f,این جاکشه مفنگی در حد پرسپولیس نیس، بنظرم باید ردش کنن حقیقی رو بگیرن آخر فصل لااقل ازین بهتره.,1,1
fas_803cb493205a235e6682a8a0490e4224,والا بنظرم امسال خودشون اخبار گشت ارشاد رو بولد کردن وگرنه بیرون به اون شدت خبری از گشت نیست,1,1
fas_805964f6a58d9dbba35c07967e92a27c,اگه همون‌قدر که رو فیلترینگ حساسیت داشتین ،جلو زنا رو میگرفتین اینهمه بسیجی و سرکوبگر تو خیابون نبود.,1,1
fas_80aae75492e3aa3366e680cf0d51e604,ضدّ ملّی جهت حقنه کردن نگاه‌های سیاست‌زده و حزبی اصلاح‌طلبان و بستری برای نمایش نسخه‌هایی جدیدتر و کثیف‌تر سریال‌های ضدّ ایرانی تاسیان و آبان تبدیل کنند.,1,1
fas_80e9d63dc6458fc548c81799fe74254a,بحث که ازدواج نبود خواهرم ، بحث مهریه بود یهویی وارد بحث ازدواج شدید ، بحث ازدواج یک مبحث دیگر است و بحث مهریه یک بحث دیگر,1,1
fas_80ea6c2fc9a8f4f1642ddb39f57f13ae,آخوند نباید گم بشه  باید بمونه و اعدام بشه,1,1
fas_811fa1483477ccc1b4ced995c3a9dacf,به نظر در دوره ترامپ تمیزتر و با هزینه کمتری کار می‌کردند!,1,1
fas_81686c9bdf55e6e271871825ebc8d909,مهمه واقعا؟؟؟؟؟؟ این که کی اول بار گفته؟ والا مردم دارن پاره میشن اینقدر نگران مصادره نیستن,1,1
fas_81ba3eeb95fe3ae7a37b9b49651fa31d,شبکه های اجتماعی ترامپ را روی کار آورد و بعد هم منعزلش کرد . این که چیزی نیست 😊,1,1
fas_81c9a27655411152ba1051f8812c002d,این چرا انقدر داغونه!!!؟ مگه تو دستگاه پادشاه هم شکنجه و اعترافِ اجباری هست؟؟؟ مگه نمیگن تو غرب آزادی بیان هست؟؟؟؟,1,1
fas_82ec3df84242decb698aa870616529a2,پارک دانشجو پر معتاد و ترنس یا پیرمرد ما ادم عادی ندیدیم😔,1,1
fas_82f2aafc9d9dad1df10301ebf123a962,مسی برای ۱۵ امین فصل متوالی +۱۰ گل و +۱۰ پاس گل ثبت کرد,1,1
fas_830fa808784445619c7c47597e5b1166,یاد اون روزی افتادم که خودم رو گشت ارشاد گرفته بود :)))) تنها و بی کس هیچ کس کمکی نکرد!,1,1
fas_833e010c5338d434c746af77900d828d,صرف تجاوز اسرائیل به ایران و ترور فرماندهان نظامی و دانشمندان هسته ای، و پاسخ بسیار ضعیف ایران به تجاوز آمریکا در فردو باعث ریزش ۳۰٪ در حامیان نظام جمهوری اسلامی میشه این واقعیتی بسیار جدی و خطرناک است این ریزش فقط با ساخت بمب_اتم بازسازی خواهد شد و اگر این اتفاق نیافته منجر به سقوط میشه,1,1
fas_837959850e278ece7b944b4aea007843,نمیفهمم اخوند جماعت چرا باید راجع به خصوصی سازی استقلال پرسپولیس نظر بده!!,1,1
fas_83a0fb4860190703921dc6bba669a997,ایشون مدافع اعدام نکردن خمینی بود؟,1,1
fas_83a3f1ea31d3f9d99bc70bb57e90c14a,نمیدونم چرا از این اینفلوئنسرهای حجابی گرل ها بدم میاد ، نه به خاطر اینکه حجاب دارن ها به خاطر اینکه ادایی هستن و همش شو آف😒,1,1
fas_83f5cbcf5b60dc71bcd3efbe94b5dd9a,به لذت زندگی،چند ساعت قبل از اعدام,1,1
fas_8533a6adecbc69d310f637227f347f3d,در مورد ترامپ خونده. البته میشه در وصف ضدانقلاب ها یا معاند ها هم باشه,1,1
fas_854d887e2da8ef13f8932bc6d4725866,بلوچ نبوده چرا میخواید افغانستانی بودنش رو سانسور کنید؟ چه فرقی میکنه کجایی باشه؟,1,1
fas_856c6be0caaf43f8a43f13451ac00181,فکر کنم معاون به یه درجه مجازات پایین تر از فاعل اصلی محکوم میشه مثلا شاید حبس ابد.که زنه هم در قبال رضایت مهریه اش رو خواسته,1,1
fas_85a792b08501775ba72bdd9273f86ed4,يعنى اين مى خواسته كسى را ترور كنه؟ عجب! كم مونده بنده خدا در بزنه بگه خانم هستين؟ آمدم بكشمتون,1,1
fas_86081856dc075c006ad023cba9a5dce9,قدرت ماورائی فقط اونجا که از دیالوگ بین شتر با مرغ حیات حضرت علی میگن شاید منظورش همین باشه,1,1
fas_8635c42093bbe77e171f7511dfe3c03e,مطمئنم دارن یه ماله‌ای میکشن و میگن اصلا روش از پا درآوردن آخوند همینه. اینا دلیلشون برای عاشق ترامپ بودن هیچ ربطی به آخوند و آزادی بیان و فلان نداشت و نداره.,1,1
fas_8646fdbabd8635ba0a05e88b0ae564fc,و دیگه نمیشد برای چندین دهه، برای ملت ایران روضهٔ عدم آزادی بیان روشنفکران و شاعران در زمان ساواک خواند!,1,1
fas_86754b511f28c85e7cbe64ba212db174,تحت حکومت دیکتاتوری البته که سانسور و خودسانسوری نهادینه شده!,1,1
fas_86ad86061b6b6a4d9755eb3cac19bb63,اونقدری که تو بازی استقلال آلومینیوم سر شکست، موقعیت ایجاد نشد.,1,1
fas_86bb9f81d1d96514144fd58c7b427e26,از «آخ جون دانشجو شدم» رسیدم به «سگ بشاشه سر در این خراب شده کی تموم میشه راحت شم»,1,1
fas_86f3e881782075b82085239de13906b0,خیلی دوستان مشروطه خواه هم هستند. لابد سرشان شلوغه چک نمیکنند تو تایم لاین شون چه خبره.,1,1
fas_87272cb10acac590cb9148be04d5203f,تمام نمایندگان مجلس,1,1
fas_87584d29ea872116b99b3965f0200835,پرسپولیس اون موقع پیروزی بود,1,1
fas_875a491aba8c6de9f5bda88c4427c62e,واقعا شانس آوردیم که که دوره ترامپ یک رئیس جمهور با ابهت به نام حسن روحانی داشتیم,1,1
fas_87a54634546750bca06879c841a07fb5,میدون تجریش سه لایه آدم روهم دارن حرکت میکنن:),1,1
fas_87b52b85f76c5aed4af09771a49c1a1a,یه دختره که دانشجو پزشکی بود از لحاظ تلاشگر‌ بودنش برام اسطوره بود,1,1
fas_87be1d97c45202f34cfaeb4c8113803d,توی سریال خاتون هم میرعظیم به گلی میگه قربون چشمات که توش غمه  البته دقیقا دیالوگ رو یادم نیست همینه یا نه,1,1
fas_889d59722e98d40c69ac8ef3d4b6a697,ایلون از یه شبکه اجتماعی جدید حرف میزد که خودش میخواد تاسیسش کنه از الان داره توییتر رو ترور میکنه,1,1
fas_88a2e5ecd2b860e557311ee4d01491ac,یارو فک و فامیلش لابد از این گشت ارشادی فاطی کاماندو‌. از ترس تو گونی رفتن,1,1
fas_88a5f37f0cd0a23e0881625fae64095c,برای دور زدن فیلترینگ از شبکه (تور) استافده کنید,1,1
fas_8a1676236ed056b5f6e2cb664ee7832b,ترامپ برا ۲۰۲۴ میاد. ما هم تا اون موقع جاده رو آسفالت میکنیم بقیش دست عمو ترامپه.,1,1
fas_8aa4e437b01edf272b636c42990fd38b,درسته. قضیه سانسور و آزادی بیان هم خیلی مهمه.,1,1
fas_8b7726bf92ad7f0aea7900ec5562c486,گشت ارشاد باعث شد ترسشون بریزه,1,1
fas_8b9f074f1fa1522d72532fda767d023b,اون برج ساز و رانت خوهر توی شورای عالی امنیت ملی صحنه گردان است,1,1
fas_8bd91c74d76afaf0f889042416791f0d,واقعاً جالبه اونهایی که از ۵ تا کلمه فارسی، ۶ تاش و انگلیسی میگن، حالا برای اسم خلیج «فارس» اینقدر غیرتی میشن! فقط بگو چطور غیرتت اجازه میده «زبان فارسی» و خراب کنی؟ مِی بی اینجوی میکنین رویین کردن پِرشن لنگوئِیجو؟,1,1
fas_8d2349177e1f2617804960637fe3ea37,اگر مدعی آزادی بیان هستید به منتقد تریبون دهید,1,1
fas_8d6129983e51ff43d6397d785e8d7fd4,خامنه ای اعدام باید گردد.  #مهسا__امینی,1,1
fas_8dc254fac38f59e8ef9435b0d200c03e,تو هم از این تورم ها و رانت ها  شکم گنده و زباندار شدی,1,1
fas_8e0cbff41b2b24d76192d7f12e461a15,بی‌غیرتی نسبت به ایران و خلیج فارس، امری شخصی نیست/حمایت از «جزایر سه‌گانه» هم‌زمان با «بوسه‌زنی بر ابی» دغل‌کاری است حتّی اگر ویدئوی آقای رضا رشیدپور و دخترش و نیز تصاویر خانم هلن رشیدپور با ابراهیم حامدی ( ابی) مهشید (حامدی) برومند -که در اینستاگرام عمومی خانم هلن، به‌ترتیب قریب پنج و حدوداً نیم…,1,1
fas_8e24318e3304d6a4d699e5352ddd7f3e,تو که عددی نیستی به رهبر مفعولت بگو از رهبر متجاوزش اجازه بگیره بعد اگر جرات داره یه رفراندوم بگذاره,1,1
fas_8e85993cf62c476583445e16df374ed3,اشتباه کردن، باید میگفتن ۱۴۰۴ باید بین بذرپاش و رییسی باید به بذرپاش رای بدیم تا میراث مشروطه رو حفظ کنیم.,1,1
fas_8eb607793e16750c88b9f25ba36d566a,اگه بفهمی چه جوری سلاح و مهمات به غزه ای که دور تا دور محاصره هست می فرستیم  مسلمانی ز سر گیری🤣,1,1
fas_8efce4c5440510e0b5b2a8f48cb24f3f,کسی که منتقدش رو ترور کنه چی میشه,1,1
fas_8efe82d5afe7511fec5331628ccdd18a,برو آمریکا ببین چوب تو آستینت میکنند یا نه بعدش دوگانه نباش با حجاب بی حجاب همه ناموس کشورتند,1,1
fas_8f09021a0a6f963a16c1b583a5dd8eb9,من موندم مگه قانون حجاب تصویب شد که اصفهان چند ماهه جریمه نقدی گذاشته برای بی حجابی مگه میشه انقد بی در و پیکر باشه هر شهری برای خودش قانون داشته باشه؟,1,1
fas_8f33420c7d128c8bf4eab15027b9df18,بد نی دیگه یه مشت رانت خوار فاسدن. مگر این مملکت. کم جوان بااستعداد داره یه مشت لمپن کار بدن,1,1
fas_8fa1459f1eba427cd88e1cf5a183d988,رواله میام مجلس گردونی میکنم خودم,1,1
fas_8fadfd44af45be922fa6c381a7662370,ما مردم خودمونیم که آدمای آشغال و آش و لاش رو به یه جاهایی میرسونیم که دیگه پایین اومدنی نیستن. از سیاستمدارا گرفته تا سلبریدی ها! خدایی این آرام جوینده اصلا تا دیروز کسی نمیدونست کیه الان پیجش چهار و نیم میلیون فالوور داره! یعنی تقریبا به اندازه پیج رسمی تیم استقلال!,1,1
fas_8fdd3808533eec335c35e504ef8f737c,گلوبالها و مردم اوباش ضد جنگی که تظاهرات ضد جنگ زمان ترامپ برگزار میکردند کدوم گوری هستند؟ #اوکراین_روسیه,1,1
